"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/18/2018","171132003","9","13.7","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"01/19/2018","171132003","9","13.8","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"01/20/2018","171132003","9","13.6","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"01/21/2018","171132003","9","13.6","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"01/22/2018","171132003","9","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"01/23/2018","171132003","9","6.9","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"01/24/2018","171132003","9","11.5","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"01/25/2018","171132003","9","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"01/30/2018","171132003","9","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"01/31/2018","171132003","9","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","14010","Bloomington, IL","17","Illinois","113","McLean","40.5187353721062","-88.9968957084304"
"01/01/2018","171150013","3","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/02/2018","171150013","3","10.5","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/03/2018","171150013","3","12.1","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/04/2018","171150013","3","13","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/05/2018","171150013","3","11.2","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/06/2018","171150013","3","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/07/2018","171150013","3","15","ug/m3 LC","57","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/08/2018","171150013","3","22.7","ug/m3 LC","73","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/09/2018","171150013","3","24.4","ug/m3 LC","77","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/10/2018","171150013","3","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/11/2018","171150013","3","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/12/2018","171150013","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/13/2018","171150013","3","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/14/2018","171150013","3","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/15/2018","171150013","3","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/16/2018","171150013","3","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/17/2018","171150013","3","12.5","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/18/2018","171150013","3","18","ug/m3 LC","63","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/19/2018","171150013","3","15.8","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/20/2018","171150013","3","13.4","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/21/2018","171150013","3","12.8","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/22/2018","171150013","3","8.9","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/23/2018","171150013","3","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/24/2018","171150013","3","9.1","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/25/2018","171150013","3","13.1","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/26/2018","171150013","3","12.3","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/27/2018","171150013","3","12","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/28/2018","171150013","3","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/29/2018","171150013","3","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/30/2018","171150013","3","9.9","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/31/2018","171150013","3","12","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","19500","Decatur, IL","17","Illinois","115","Macon","39.866833885022","-88.925594450544"
"01/01/2018","171191007","3","3.5","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/02/2018","171191007","3","9.8","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/03/2018","171191007","3","6.7","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/04/2018","171191007","3","8.3","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/05/2018","171191007","3","10.1","ug/m3 LC","42","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/06/2018","171191007","3","10.4","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/07/2018","171191007","3","12.7","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/08/2018","171191007","3","20.9","ug/m3 LC","70","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/09/2018","171191007","3","19.4","ug/m3 LC","66","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/10/2018","171191007","3","10.1","ug/m3 LC","42","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/11/2018","171191007","3","7.4","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/12/2018","171191007","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/13/2018","171191007","3","2.5","ug/m3 LC","10","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/14/2018","171191007","3","4.9","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/15/2018","171191007","3","7.1","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/16/2018","171191007","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/17/2018","171191007","3","9.8","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/18/2018","171191007","3","12","ug/m3 LC","50","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/19/2018","171191007","3","9.7","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/20/2018","171191007","3","10.7","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/21/2018","171191007","3","15.1","ug/m3 LC","57","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/22/2018","171191007","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/23/2018","171191007","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/24/2018","171191007","3","10.5","ug/m3 LC","44","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/25/2018","171191007","3","11.2","ug/m3 LC","47","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/26/2018","171191007","3","6.4","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/27/2018","171191007","3","9.5","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/28/2018","171191007","3","12","ug/m3 LC","50","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/29/2018","171191007","3","10.7","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/30/2018","171191007","3","9.9","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/31/2018","171191007","3","7.9","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7045342604079","-90.1396748417377"
"01/01/2018","171430037","3","11.6","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/02/2018","171430037","3","13","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/03/2018","171430037","3","11.4","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/04/2018","171430037","3","11.6","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/05/2018","171430037","3","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/06/2018","171430037","3","12.9","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/07/2018","171430037","3","14.1","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/08/2018","171430037","3","21.4","ug/m3 LC","71","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/09/2018","171430037","3","23.9","ug/m3 LC","76","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/10/2018","171430037","3","4.3","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/12/2018","171430037","3","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/13/2018","171430037","3","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/14/2018","171430037","3","7.6","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/15/2018","171430037","3","11.7","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/16/2018","171430037","3","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/17/2018","171430037","3","12.8","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/18/2018","171430037","3","15.4","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/19/2018","171430037","3","11.2","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/20/2018","171430037","3","15.9","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/21/2018","171430037","3","11.6","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/22/2018","171430037","3","9.8","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/23/2018","171430037","3","8.3","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/24/2018","171430037","3","12","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/25/2018","171430037","3","11.7","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/26/2018","171430037","3","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/27/2018","171430037","3","11.1","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/28/2018","171430037","3","14.7","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/29/2018","171430037","3","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/30/2018","171430037","3","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/31/2018","171430037","3","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","37900","Peoria, IL","17","Illinois","143","Peoria","40.6970070002047","-89.5847372162891"
"01/01/2018","171570001","3","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/02/2018","171570001","3","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/03/2018","171570001","3","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/04/2018","171570001","3","13.5","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/05/2018","171570001","3","12","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/06/2018","171570001","3","9.2","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/07/2018","171570001","3","13.7","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/08/2018","171570001","3","19.7","ug/m3 LC","67","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/09/2018","171570001","3","17.8","ug/m3 LC","63","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/10/2018","171570001","3","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/11/2018","171570001","3","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/12/2018","171570001","3","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/13/2018","171570001","3","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/14/2018","171570001","3","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/15/2018","171570001","3","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/16/2018","171570001","3","11.3","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/17/2018","171570001","3","13","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/18/2018","171570001","3","15","ug/m3 LC","57","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/19/2018","171570001","3","15.2","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/20/2018","171570001","3","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/21/2018","171570001","3","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/22/2018","171570001","3","10.1","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/23/2018","171570001","3","9.2","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/24/2018","171570001","3","14.4","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/25/2018","171570001","3","11.2","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/26/2018","171570001","3","9.8","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/27/2018","171570001","3","11.6","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/28/2018","171570001","3","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/29/2018","171570001","3","11.9","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/30/2018","171570001","3","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/31/2018","171570001","3","10.1","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","","","17","Illinois","157","Randolph","38.1762776056649","-89.7884586171723"
"01/01/2018","171613002","3","9.8","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/02/2018","171613002","3","13.6","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/03/2018","171613002","3","10.2","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/04/2018","171613002","3","12.3","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/05/2018","171613002","3","9.8","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/06/2018","171613002","3","11.8","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/07/2018","171613002","3","14","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/08/2018","171613002","3","18.7","ug/m3 LC","65","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
"01/09/2018","171613002","3","18.5","ug/m3 LC","64","1","100.0000","88101","PM2.5 - Local Conditions","19340","Davenport-Moline-Rock Island, IA-IL","17","Illinois","161","Rock Island","41.5147269688183","-90.5173502630811"
